UID,x[kpc/h],y[kpc/h],z[kpc/h],x_pix,y_pix,i_sector,m500c[Msol/h],r500c[kpc/h],gas_frac,star_frac,T[kev],Lx[1e44erg/s],Y500c,M_sat/M_cD,cshift[kpc],vx[km/s],vy[km/s],vz[km/s]
723,595366.38,632499.62,485404.78,15241,192,6,106577000000000.0,704.547,0.0933827,0.0330357,2.46653,0.78551,14.259707999999998,0.14438199999999998,0.0,-587.227,67.661,-149.39
724,16949.295,163805.53,397588.0,433,12190,35,74166100000000.0,624.323,0.0829461,0.0339328,2.18587,0.326284,9.9476171,0.0726996,0.0,-52.0345,294.681,-50.4683
725,56298.937999999995,200841.02,613362.12,1441,11242,28,127932000000000.0,748.77,0.0977675,0.0326651,2.94291,1.26437,18.930721,0.16858599999999999,0.0,94.2421,-275.577,197.236
726,486173.31,131612.8,102504.24,12446,13014,40,111382000000000.0,714.964,0.101114,0.0328209,2.497,1.00851,15.863129999999998,0.355838,0.0,344.175,-823.331,-276.612
727,574568.19,432766.5,292773.84,14708,5305,20,90697300000000.0,667.652,0.103327,0.0277405,2.42247,0.914865,14.685247,0.453689,0.0,-417.805,-460.097,110.571
729,232979.48,379577.88,431867.66,5964,6666,16,110836000000000.0,713.792,0.0928954,0.0347805,2.638,0.675585,15.371661999999999,0.23089,0.0,-48.1236,-102.382,133.70600000000002
730,12122.982,593600.88,91048.539,310,1187,0,68602200000000.0,608.308,0.0993307,0.0322988,1.99931,0.490922,10.616182,0.25355300000000003,0.0,-238.64,-474.18800000000005,423.32099999999997
731,387930.41,343763.16,413281.97,9931,7583,25,103766000000000.0,698.286,0.0885353,0.033863,2.62815,0.650169,14.278017000000002,0.09048289999999999,0.0,26.5126,217.63,8.26677
732,594870.25,418385.22,381869.0,15228,5673,20,116523000000000.0,725.821,0.107589,0.0292451,2.593,1.29519,17.792369,0.165272,0.0,173.113,185.955,-95.5394
733,515498.38,173976.14,502135.88,13196,11930,40,84909600000000.0,653.142,0.0806959,0.0373941,2.42659,0.377961,11.238392999999999,0.09146289999999999,0.0,183.56400000000002,-369.68199999999996,-324.741
734,553182.81,535808.44,35336.055,14161,2667,13,63197700000000.0,591.892,0.0886093,0.0317175,1.64818,0.363223,7.5964282999999995,0.27966399999999997,0.0,-235.78900000000002,-775.076,-328.403
735,268301.56,347235.84,438381.12,6868,7494,23,65558600000000.0,599.181,0.0618437,0.0378845,2.11143,0.157045,6.8754002000000005,0.060885699999999994,0.0,225.733,-80.3717,-1.35151
736,61371.469000000005,372168.72,138552.34,1571,6856,14,67312200000000.0,604.491,0.089421,0.0341267,1.9241,0.540505,9.1388882,0.34124699999999997,0.0,-598.816,-509.394,118.78399999999999
737,631218.62,76967.633,466515.47,16159,14413,48,102605000000000.0,695.682,0.0930738,0.0295166,2.13441,0.556911,12.14413,0.29144000000000003,0.0,196.861,-96.2473,-93.8687
738,250209.42,367615.5,221992.14,6405,6973,16,114290000000000.0,721.152,0.108834,0.0315315,2.76765,1.32667,19.087303,0.207171,0.0,430.49300000000005,381.725,429.537
739,435883.5,537409.12,244089.14,11158,2626,11,91255000000000.0,669.026,0.0812908,0.0370462,2.55369,0.457648,12.203758,0.115416,0.0,-201.049,-144.535,-379.689
740,130617.89,429670.19,131211.53,3343,5384,15,103246000000000.0,697.11,0.0923619,0.031493,2.49968,0.613199,14.143676000000001,0.115549,0.0,194.39,200.703,337.319
741,401538.66,408484.19,341357.47,10279,5926,18,102521000000000.0,695.481,0.0901667,0.0337996,2.5682,0.669944,14.152466,0.07128910000000001,0.0,-50.7595,-96.3868,26.5635
742,558206.12,39539.309,521395.97,14290,15371,48,100458000000000.0,690.783,0.100805,0.0335543,2.5669,0.824981,15.70752,0.06669800000000001,0.0,108.78399999999999,180.035,-696.753
743,493753.66,125420.47,100327.78,12640,13173,40,116498000000000.0,725.767,0.10179,0.0325134,2.73055,0.936948,17.725359,0.07020939999999999,0.0,-187.84,-402.404,-252.52599999999998
744,395866.69,457533.31,22179.222999999998,10134,4671,11,98065000000000.0,685.262,0.0984458,0.0359901,2.2391,0.854229,13.273523999999998,0.129883,0.0,171.07,-247.185,248.632
745,577783.25,413967.69,502888.62,14791,5786,20,98100200000000.0,685.351,0.0976726,0.0359036,2.1164099999999997,0.820779,12.448866,0.21546500000000002,0.0,-63.0312,-124.86,-35.6861
746,385376.62,65052.367,469065.59,9865,14718,46,62512700000000.0,589.755,0.098764,0.0348824,1.8749900000000002,0.335343,9.5970353,0.310135,0.0,-179.888,-234.30200000000002,-229.90099999999998
747,632966.44,102975.17,151334.0,16203,13747,41,54886500000000.0,564.726,0.0991578,0.0311171,1.79485,0.306958,8.8319278,0.16883299999999998,0.0,-88.7486,33.0091,132.53799999999998
748,30302.857000000004,58379.566,46213.895,775,14889,42,70803200000000.0,614.752,0.0979837,0.0348889,1.8445900000000002,0.374861,9.7637609,0.35851700000000003,0.0,-391.119,372.087,41.6095
749,434981.41,526963.88,138757.7,11135,2893,11,76557200000000.0,630.982,0.0833552,0.044037,2.18241,0.362147,10.086432,0.0526793,0.0,-171.957,-174.15400000000002,-69.7862
750,596713.44,406420.91,386932.03,15275,5979,20,115261000000000.0,723.164,0.0892589,0.0292907,2.60264,0.700117,14.763403,0.16636900000000002,0.0,-74.6587,1109.66,-274.164
751,197904.34,162071.25,213216.45,5066,12234,37,118319000000000.0,729.503,0.106133,0.0272908,2.51932,1.10934,17.141476,0.528057,0.0,247.05900000000003,330.853,45.5772
752,429591.84,77439.938,569248.19,10997,14401,46,69937800000000.0,612.233,0.0851097,0.0347948,1.96555,0.303589,9.000238900000001,0.245867,0.0,-201.03400000000002,47.8265,-25.8819
753,272305.88,133556.06,128842.22,6971,12964,37,40349000000000.0,509.687,0.096451,0.028189,1.4259,0.255187,6.1592305,0.381245,0.0,200.762,316.737,-21.2254
754,628290.81,149385.72,346646.0,16084,12559,41,140406000000000.0,772.342,0.102038,0.0287857,2.9318,1.30962,20.303766,0.266961,0.0,153.086,-41.5756,212.85
755,220509.77,451660.5,60444.030999999995,5645,4821,16,90537300000000.0,667.249,0.0991837,0.0366589,1.984,0.59928,11.538403,0.258652,0.0,110.07,-286.652,55.0872
756,243713.28,16343.445,271350.75,6239,15965,44,107201000000000.0,705.919,0.0858296,0.0329386,2.68166,0.678126,14.277273999999998,0.0937824,0.0,408.579,-29.8744,-113.695
757,601193.44,335917.0,165054.0,15390,7784,27,103382000000000.0,697.424,0.0955698,0.0330237,2.3499,0.671943,13.763724,0.0925962,0.0,413.634,-469.274,-447.231
758,630550.38,291837.12,80137.734,16142,8912,27,66841000000000.0,603.069,0.0977409,0.0328984,1.88225,0.363434,9.7493288,0.347835,0.0,138.482,214.118,398.98699999999997
759,4951.7803,118782.45,77622.156,126,13343,35,110161000000000.0,712.356,0.0910155,0.0330918,2.7962700000000003,0.724348,15.931035999999999,0.09584069999999999,0.0,-51.7393,-67.7611,179.91
760,311518.09,76344.492,311800.31,7974,14429,45,90888600000000.0,668.121,0.106774,0.0375174,2.14131,0.733575,13.423116,0.29446100000000003,0.0,239.981,36.131,-27.8353
761,301259.16,388912.19,633324.12,7712,6427,17,108279000000000.0,708.283,0.0915636,0.0364153,2.6530299999999998,0.681245,15.118529999999998,0.0755395,0.0,268.02299999999997,-36.6717,-51.5243
762,508499.16,49467.0,290237.06,13017,15117,47,68114200000000.0,606.869,0.095072,0.0364191,2.17731,0.444843,11.03909,0.0772196,0.0,-586.448,55.7391,312.253
763,586013.44,105956.59,237373.06,15001,13671,41,66297100000000.0,601.434,0.0929895,0.0271288,2.12019,0.474184,10.419349,0.373529,0.0,425.077,-240.072,-150.981
764,421829.75,379285.34,326034.62,10798,6674,18,104508000000000.0,699.954,0.0908142,0.0315922,2.63178,0.610445,14.700419,0.06597869999999999,0.0,-386.095,416.705,60.8413
765,52252.273,189561.56,307279.53,1337,11531,28,125578000000000.0,744.134,0.105269,0.0328748,2.74457,1.10401,18.893119,0.0691291,0.0,-257.05400000000003,230.267,-31.1302
766,75716.156,62667.457,374373.72,1938,14779,42,103709000000000.0,698.159,0.100656,0.0313991,2.3323099999999997,0.706811,14.402697,0.20959,0.0,7.2519800000000005,45.8661,521.972
767,238977.14,400304.5,464884.38,6117,6136,16,59737600000000.0,580.889,0.0807961,0.0346872,1.89916,0.224713,7.833033199999999,0.32416100000000003,0.0,196.05,-118.611,410.325
768,514519.34,437547.31,330976.22,13171,5182,19,103381000000000.0,697.422,0.0976885,0.037922,2.3146400000000003,1.03752,13.857616,0.10090199999999999,0.0,162.648,185.13400000000001,536.993
769,14346.856000000002,15386.936000000002,486341.03,367,15990,42,97764800000000.0,684.545,0.0882627,0.040907,2.38286,0.544467,12.652345,0.056721400000000005,0.0,-231.942,365.466,-258.443
770,349721.44,334936.94,561305.88,8952,7809,24,130369000000000.0,753.495,0.10458,0.0322875,2.71165,1.3010899999999999,18.776358,0.259949,0.0,225.489,278.288,335.94199999999995
771,615316.44,361540.91,181022.89,15752,7128,27,89221500000000.0,664.006,0.0786241,0.0368183,2.11527,0.410446,9.7041334,0.251281,0.0,146.97899999999998,-263.921,-59.4353
772,518732.09,579705.88,115833.11,13279,1543,5,96966700000000.0,682.698,0.0821055,0.0374508,2.57406,0.485102,12.678619,0.0496535,0.0,-146.559,-238.05700000000002,-108.934
773,345847.03,469192.03,437115.66,8853,4372,10,91307700000000.0,669.156,0.0772784,0.0342222,2.2111,0.396565,10.046932,0.23479499999999998,0.0,263.413,180.86700000000002,122.28399999999999
774,85648.92199999999,521096.34,371471.28,2192,3043,7,109693000000000.0,711.339,0.100323,0.0337071,2.4297299999999997,0.755017,15.236968,0.23090500000000003,0.0,-112.62200000000001,-425.223,1001.68
775,305827.06,502469.0,417368.88,7829,3520,10,80090900000000.0,640.551,0.107112,0.0308477,2.3143599999999998,0.582704,13.952743,0.111398,0.0,969.054,331.84,-460.684
776,517658.09,249259.59,439206.56,13252,10002,33,89775900000000.0,665.366,0.107219,0.0295868,2.16241,0.830527,13.556847,0.292012,0.0,278.753,291.055,96.4513
777,401957.81,69690.602,286504.22,10290,14599,46,110077000000000.0,712.164,0.0725199,0.0360327,2.56218,0.468705,11.628343,0.0844159,0.0,22.7806,-455.151,-71.929
778,380493.81,579404.56,619450.31,9740,1551,4,93664800000000.0,674.853,0.0872654,0.0337029,2.27101,0.909296,11.75254,0.11651700000000001,0.0,697.7919999999999,-40.8365,-469.23400000000004
779,121304.79,240245.83,478944.94,3105,10233,29,83463000000000.0,649.391,0.104106,0.0307778,1.8988,1.21518,11.28097,0.279494,0.0,24.3411,-161.028,66.0425
780,267924.0,544317.25,350905.25,6858,2449,9,56951100000000.0,571.724,0.0936248,0.0348363,1.88736,0.291162,8.877451800000001,0.10575799999999999,0.0,729.681,475.61800000000005,-331.04400000000004
781,535840.19,151871.36,27737.697,13717,12496,40,103785000000000.0,698.334,0.108669,0.0424093,2.1358200000000003,1.49205,14.242729999999998,0.223545,0.0,-353.746,251.65200000000002,-449.712
782,87113.383,371118.31,536696.19,2230,6883,14,89883400000000.0,665.649,0.0808224,0.0353615,2.42007,0.405603,11.441007,0.21928000000000003,0.0,-17.8269,-405.726,-71.0045
783,80370.031,366036.69,339571.22,2057,7013,14,111514000000000.0,715.254,0.101948,0.0341338,2.45328,14.2753,15.719921,0.113916,0.0,-58.4766,-253.47799999999998,-78.3737
784,105684.77,213812.53,229725.45,2705,10910,29,94692700000000.0,677.318,0.102038,0.0332857,2.396,1.3147,14.551014000000002,0.09245010000000001,0.0,32.3375,105.014,12.0839
785,527751.44,404919.81,595355.12,13510,6018,19,75282000000000.0,627.466,0.0776734,0.0390313,2.2778,0.291164,9.754743300000001,0.125211,0.0,-60.5112,171.667,-111.825
786,634583.75,622028.31,191125.12,16245,460,6,100464000000000.0,690.812,0.0950955,0.0356052,2.40076,0.674588,13.858460999999998,0.168712,0.0,477.36300000000006,-444.0,-154.847
787,290711.41,42539.812000000005,585473.69,7442,15294,45,119525000000000.0,732.002,0.0960698,0.0305658,2.62607,1.09077,16.227102,0.0876482,0.0,188.614,-210.91,-348.88
788,482360.22,582636.44,152701.83,12348,1468,5,106491000000000.0,704.35,0.0865322,0.036891,2.47811,0.598745,13.272338000000001,0.137181,0.0,-124.338,-179.21599999999998,244.982
789,386788.53,571359.06,76790.234,9901,1757,4,52388700000000.0,556.03,0.100884,0.031041,1.84028,0.389482,9.071139,0.392669,0.0,185.94299999999998,49.0028,428.81300000000005
790,386570.59,503194.28,326285.34,9896,3502,11,96227500000000.0,680.956,0.0942182,0.03705,2.20419,0.572712,12.42683,0.23046999999999998,0.0,120.25399999999999,-110.559,164.037
791,321992.53,104646.91,466860.19,8243,13705,38,76905100000000.0,631.935,0.0925004,0.0306621,2.05913,0.443634,10.576703,0.149286,0.0,-109.182,-508.2,-505.51800000000003
792,462137.19,526468.88,299395.34,11830,2906,12,112701000000000.0,717.776,0.0863193,0.035352,2.7155400000000003,0.747588,14.785203,0.0507355,0.0,-631.861,-198.02,82.7584
793,39651.117,582930.12,397560.22,1015,1460,0,60957300000000.0,584.835,0.0857129,0.0357082,1.74647,0.298028,7.692726400000001,0.0588632,0.0,-742.8610000000001,85.4381,-78.3443
794,206667.83,369267.56,527065.38,5290,6930,16,91243500000000.0,669.001,0.09615,0.0416451,2.13824,0.626743,12.085628,0.237481,0.0,270.435,433.30300000000005,-469.57199999999995
795,541394.88,439945.5,608718.44,13859,5121,19,113635000000000.0,719.768,0.105008,0.0319249,2.74365,1.1063,18.22181,0.41461400000000004,0.0,-420.75,193.27200000000002,83.072
796,211986.48,635033.5,430865.12,5426,127,2,102650000000000.0,695.779,0.0896638,0.0395827,2.42306,0.567811,13.283520000000001,0.08001950000000001,0.0,299.298,-66.701,239.86700000000002
797,293620.09,272116.38,376276.81,7516,9417,31,101518000000000.0,693.198,0.0905963,0.0363119,2.26465,0.666769,12.498325,0.267664,0.0,462.096,64.496,59.4532
798,318847.97,47993.434,277441.28,8162,15155,45,96432700000000.0,681.442,0.0844672,0.0338498,2.6419,0.559928,13.362438000000001,0.07263639999999999,0.0,512.371,90.5465,373.273
799,520418.47,128011.71,451779.03,13322,13106,40,42444900000000.0,518.343,0.0894435,0.0307051,1.36561,0.180491,5.563833799999999,0.225485,0.0,-106.257,-60.9922,373.481
800,545685.19,398596.66,555596.44,13969,6179,19,103695000000000.0,698.144,0.103169,0.038895,2.25738,259.085,14.286898999999998,0.139625,0.0,125.48200000000001,721.263,69.5456
801,352012.81,617243.44,509382.84,9011,582,3,116653000000000.0,726.089,0.100309,0.0341082,2.64938,1.0382,16.955747,0.161892,0.0,564.251,192.736,421.11699999999996
802,72502.523,581640.56,158376.19,1856,1494,0,61376300000000.0,586.17,0.0719933,0.0326894,2.19043,0.320941,8.1224687,0.775141,0.0,-188.959,-98.5904,-349.288
803,363823.47,297325.31,568866.94,9313,8772,24,77864000000000.0,634.549,0.0942737,0.0299012,2.2659599999999998,0.432526,11.911424,0.199723,0.0,431.35900000000004,198.051,129.088
804,436370.84,187074.58,414186.91,11171,11594,32,86584800000000.0,657.389,0.0808439,0.0308554,2.45748,0.460713,11.477501,0.0754723,0.0,114.949,-100.384,-79.5704
806,446196.38,603664.69,574137.62,11422,930,4,112910000000000.0,718.224,0.0976872,0.0302615,2.5989,0.93489,16.023352,0.31350100000000003,0.0,-371.11800000000005,-98.2873,71.0445
807,222743.64,550814.12,211390.67,5702,2283,2,116330000000000.0,725.419,0.0794404,0.0355292,2.74932,0.723129,13.921792000000002,0.049804900000000006,0.0,178.361,-25.0921,116.34700000000001
808,568165.25,43487.640999999996,511289.66,14545,15270,48,44873900000000.0,528.052,0.0820996,0.0318766,1.58504,0.206537,6.038571299999999,0.162673,0.0,508.92800000000005,358.98400000000004,-197.399
809,179877.64,43149.062000000005,81423.227,4604,15279,43,135102000000000.0,762.506,0.106437,0.0275131,2.85339,1.93933,20.349054000000002,0.42447299999999993,0.0,137.489,-20.0158,145.135
810,494429.53,106681.55,576748.56,12657,13652,40,87999800000000.0,660.964,0.0859131,0.0332501,2.03119,0.498978,10.135582000000001,0.225079,0.0,266.63,116.995,-172.505
811,463553.84,47844.012,2162.1453,11866,15159,47,83019900000000.0,648.252,0.092768,0.0275001,2.2235400000000003,0.477472,11.750380999999999,0.130769,0.0,-281.04,-448.045,-70.8653
812,3277.1157,152884.03,252977.89,83,12470,35,66224500000000.0,601.197,0.0840334,0.0399268,2.17036,0.271221,9.635690199999999,0.511628,0.0,-73.1302,52.3234,16.0814
813,413448.97,15132.868999999999,79921.469,10584,15996,46,104341000000000.0,699.589,0.0967817,0.0338091,2.39928,0.698556,14.274285,0.164581,0.0,471.769,-489.842,233.639
814,31711.854,550264.44,170046.06,811,2297,0,103676000000000.0,698.087,0.0786415,0.0400652,2.48677,0.466774,11.99668,0.06355419999999999,0.0,185.965,-910.5169999999999,-515.057
815,66624.695,370239.91,312441.16,1705,6905,14,122744000000000.0,738.512,0.0835118,0.0286104,3.01587,0.753557,16.34411,0.0737477,0.0,63.4051,-162.903,51.7
816,310199.69,351669.09,559107.5,7941,7381,24,99974200000000.0,689.67,0.0921846,0.0404233,2.54818,0.684264,14.236676000000001,0.106744,0.0,215.453,165.233,229.173
817,571780.75,608476.94,202552.84,14637,806,6,73531300000000.0,622.547,0.0853187,0.0370763,1.9794900000000002,0.353996,9.2393412,0.055792499999999995,0.0,-211.75799999999998,-98.6372,85.9376
818,589755.44,143066.41,446477.78,15097,12721,41,119495000000000.0,731.937,0.0947475,0.0339571,2.73276,0.801831,16.652839999999998,0.105143,0.0,-113.44,41.3382,-303.568
819,115584.41,218548.0,376084.53,2958,10789,29,54912700000000.0,564.802,0.080221,0.0372304,1.7399799999999999,0.29013,6.928250900000001,0.21279,0.0,-13.7534,46.1496,-500.48400000000004
820,307358.69,499345.97,413707.78,7868,3600,10,75438900000000.0,627.877,0.090746,0.0371162,1.94914,0.386778,9.7594945,0.219441,0.0,491.986,283.545,360.983
821,344820.06,345602.94,445390.12,8827,7536,24,118654000000000.0,730.211,0.101137,0.0324637,2.4913,1.0151700000000001,16.167310999999998,0.329515,0.0,86.4424,469.17199999999997,-139.123
822,194230.47,319778.47,484938.34,4972,8197,23,74071300000000.0,624.078,0.0865158,0.0370633,2.0768400000000002,0.394672,9.853357699999998,0.0733829,0.0,-95.0235,352.908,-704.1669999999999
823,61048.41,438349.56,631271.06,1562,5162,14,78594800000000.0,636.523,0.102821,0.0305937,2.16372,0.66555,12.443942,0.284827,0.0,-385.00300000000004,279.48900000000003,391.603
824,516842.09,484487.56,618810.62,13231,3981,12,96585300000000.0,681.81,0.0851689,0.0333809,2.4777099999999996,0.536302,12.642444,0.08569,0.0,-123.919,-495.583,429.535
825,620739.38,190077.16,22389.945,15890,11518,34,50637500000000.0,549.754,0.0857171,0.0363316,1.64435,0.198931,6.8094477,0.303809,0.0,-371.809,-55.1637,-57.9944
826,226372.48,223121.27,166282.91,5795,10672,30,109781000000000.0,711.54,0.0970711,0.0315619,2.87259,0.827089,17.43447,0.29070100000000004,0.0,90.8855,347.48199999999997,-21.6946
827,287917.75,288183.16,67668.266,7370,9006,24,102943000000000.0,696.448,0.101486,0.0313658,2.52495,0.75515,15.681783,0.07959400000000001,0.0,655.875,237.055,450.375
828,304990.16,82102.555,322092.59,7807,14282,45,93727900000000.0,675.009,0.0969119,0.0356073,2.36227,0.588511,13.579145,0.23445300000000002,0.0,476.662,124.791,-152.305
829,559346.31,254013.48,221485.25,14319,9881,34,88145000000000.0,661.332,0.0901473,0.0294956,2.3831700000000002,0.558321,12.484771,0.316146,0.0,-645.761,-32.0588,-219.56799999999998
830,546834.38,428629.94,304328.47,13998,5411,19,88605500000000.0,662.484,0.100439,0.0314461,2.20256,0.579057,12.878192,0.22908299999999998,0.0,215.023,117.929,8.9613
831,230218.42,455117.47,43632.035,5893,4732,16,91086400000000.0,668.617,0.102316,0.0276761,2.04751,0.557733,12.307829,0.584493,0.0,-47.8265,-262.149,60.02
832,158185.7,254138.5,388940.28,4049,9878,29,97154400000000.0,683.15,0.0933906,0.0348296,2.4169,0.632744,13.548978,0.0730609,0.0,177.615,257.195,30.3582
833,617798.5,266665.38,490538.72,15815,9557,34,93661100000000.0,674.854,0.0919459,0.0347443,2.4357,0.645553,13.280382999999999,0.151755,0.0,200.49200000000002,384.903,83.1368
834,120050.6,395265.41,223217.41,3073,6265,15,107568000000000.0,706.704,0.0953023,0.0421547,2.42135,14.9118,14.331232,0.0251401,0.0,146.363,27.1254,91.6666
835,356753.38,207140.64,144407.45,9132,11081,31,42260500000000.0,517.608,0.0790208,0.0367528,1.5109700000000001,0.167884,5.4305125,0.263237,0.0,-71.3879,821.77,131.41299999999998
